Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2023-02-28,104.932,105.706,106.794,104.932,"15,67M","-0,74%"
2023-03-01,104.385,104.933,105.497,103.105,"19,85M","-0,52%"
2023-03-02,103.326,104.375,104.912,103.321,"14,74M","-1,01%"
2023-03-03,103.866,103.326,104.44,103.323,"13,10M","0,52%"
2023-03-06,104.7,103.865,105.171,103.17,"14,28M","0,80%"
2023-03-07,104.228,104.7,105.179,103.48,"12,58M","-0,45%"
2023-03-08,106.54,104.228,106.721,104.228,"15,90M","2,22%"
2023-03-09,105.071,106.54,106.724,105.053,"19,17M","-1,38%"
2023-03-10,103.618,105.071,105.071,103.201,"17,95M","-1,38%"
2023-03-13,103.121,103.608,103.907,102.255,"12,99M","-0,48%"
2023-03-14,102.932,103.121,104.153,102.482,"13,13M","-0,18%"
2023-03-15,102.675,102.93,103.048,100.692,"15,25M","-0,25%"
2023-03-16,103.435,102.683,103.911,102.455,"14,39M","0,74%"
2023-03-17,101.982,103.434,103.434,101.664,"17,56M","-1,40%"
2023-03-20,100.923,101.982,102.328,100.679,"10,90M","-1,04%"
2023-03-21,100.998,100.923,101.67,100.923,"9,67M","0,07%"
2023-03-22,100.221,100.998,101.888,100.129,"11,50M","-0,77%"
2023-03-23,97.926,100.221,101.126,96.997,"15,66M","-2,29%"
2023-03-24,98.829,97.926,99.258,97.688,"12,41M","0,92%"
2023-03-27,99.67,98.833,99.997,98.833,"9,99M","0,85%"
2023-03-28,101.185,99.672,101.559,99.488,"13,50M","1,52%"
2023-03-29,101.793,101.185,102.213,100.248,"12,46M","0,60%"
2023-03-30,103.713,101.796,104.085,101.796,"14,90M","1,89%"
2023-03-31,101.882,103.714,104.041,101.476,"15,12M","-1,77%"
2023-04-03,101.506,101.883,101.916,100.651,"12,79M","-0,37%"
2023-04-04,101.869,101.505,103.056,101.505,"11,70M","0,36%"
2023-04-05,100.978,101.869,101.96,99.898,"13,26M","-0,88%"
2023-04-06,100.822,100.978,101.628,100.443,"9,82M","-0,15%"
2023-04-10,101.847,100.822,102.196,100.819,"8,15M","1,02%"
2023-04-11,106.214,101.849,106.455,101.848,"18,73M","4,29%"
2023-04-12,106.89,106.218,108.277,106.217,"17,35M","0,64%"
2023-04-13,106.458,106.89,107.037,106.22,"12,18M","-0,40%"
2023-04-14,106.279,106.458,106.701,104.934,"11,50M","-0,17%"
2023-04-17,106.016,106.279,106.83,105.623,"10,25M","-0,25%"
2023-04-18,106.163,106.023,106.475,105.122,"11,21M","0,14%"
2023-04-19,103.913,106.149,106.149,103.604,"12,71M","-2,12%"
2023-04-20,104.367,103.913,104.615,103.087,"12,38M","0,44%"
2023-04-24,103.947,104.367,104.822,103.247,"10,94M","-0,40%"
2023-04-25,103.22,103.947,103.947,102.633,"10,87M","-0,70%"
2023-04-26,102.312,103.22,103.668,102.233,"10,12M","-0,88%"
2023-04-27,102.923,102.31,103.177,101.975,"11,30M","0,60%"
2023-04-28,104.432,102.923,104.432,102.449,"13,09M","1,47%"
2023-05-02,101.927,104.431,104.447,101.569,"12,02M","-2,40%"
2023-05-03,101.797,101.927,102.331,101.433,"11,69M","-0,13%"
2023-05-04,102.174,101.798,103.321,101.063,"14,84M","0,37%"
2023-05-05,105.148,102.175,105.306,102.175,"16,70M","2,91%"
2023-05-08,106.042,105.161,106.716,105.161,"13,26M","0,85%"
2023-05-09,107.114,106.028,107.731,105.549,"13,53M","1,01%"
2023-05-10,107.448,107.114,107.744,106.538,"13,58M","0,31%"
2023-05-11,108.256,107.446,108.667,106.419,"12,77M","0,75%"
2023-05-12,108.464,108.256,108.817,107.497,"11,92M","0,19%"
2023-05-15,109.029,108.469,109.271,108.356,"11,60M","0,52%"
2023-05-16,108.194,109.029,110.151,108.085,"16,90M","-0,77%"
2023-05-17,109.46,108.194,109.774,108.188,"13,99M","1,17%"
2023-05-18,110.108,109.459,110.206,108.864,"13,61M","0,59%"
2023-05-19,110.745,110.113,111.211,109.787,"16,14M","0,58%"
2023-05-22,110.213,110.745,111.643,110.178,"11,77M","-0,48%"
2023-05-23,109.929,110.213,111.325,109.713,"12,33M","-0,26%"
2023-05-24,108.8,109.92,109.92,108.546,"12,98M","-1,03%"
2023-05-25,110.054,108.8,111.115,108.8,"14,75M","1,15%"
2023-05-26,110.906,110.058,111.706,109.9,"11,02M","0,77%"
2023-05-29,110.333,110.906,111.168,110.195,"5,91M","-0,52%"
2023-05-30,108.967,110.333,111.291,108.552,"11,59M","-1,24%"
2023-05-31,108.335,108.967,109.137,108.193,"15,86M","-0,58%"
2023-06-01,110.565,108.339,110.745,108.335,"14,67M","2,06%"
2023-06-02,112.558,110.568,113.07,110.567,"14,55M","1,80%"
2023-06-05,112.696,112.558,113.071,111.736,"9,08M","0,12%"
2023-06-06,114.61,112.697,114.783,112.696,"15,03M","1,70%"
2023-06-07,115.488,114.61,115.978,114.61,"14,02M","0,77%"
2023-06-09,117.019,115.489,117.603,115.489,"13,53M","1,33%"
2023-06-12,117.336,117.022,117.735,116.704,"12,02M","0,27%"
2023-06-13,116.743,117.337,117.924,116.363,"12,39M","-0,51%"
2023-06-14,119.069,116.753,119.085,116.745,"16,94M","1,99%"
2023-06-15,119.221,119.068,119.686,118.693,"12,30M","0,13%"
2023-06-16,118.758,119.208,119.555,118.487,"15,25M","-0,39%"
2023-06-19,119.858,118.757,119.939,118.558,"6,78M","0,93%"
2023-06-20,119.622,119.858,119.858,118.416,"10,92M","-0,20%"
2023-06-21,120.42,119.623,120.519,119.332,"11,74M","0,67%"
2023-06-22,118.934,120.42,120.42,118.018,"11,83M","-1,23%"
2023-06-23,118.977,118.959,119.386,118.178,"12,85M","0,04%"
2023-06-26,118.243,118.977,119.148,117.491,"10,46M","-0,62%"
2023-06-27,117.523,118.246,119.212,116.561,"13,08M","-0,61%"
2023-06-28,116.681,117.524,117.937,116.56,"10,65M","-0,72%"
2023-06-29,118.383,116.683,118.623,116.683,"11,06M","1,46%"
2023-06-30,118.087,118.388,119.447,118.087,"13,82M","-0,25%"
2023-07-03,119.673,118.092,119.877,118.092,"8,91M","1,34%"
2023-07-04,119.076,119.673,119.678,118.83,"6,56M","-0,50%"
2023-07-05,119.549,119.072,120.2,118.688,"10,96M","0,40%"
2023-07-06,117.426,119.548,119.548,117.096,"11,03M","-1,78%"
2023-07-07,118.898,117.427,119.549,117.427,"10,52M","1,25%"
2023-07-10,117.942,118.897,118.897,117.814,"8,10M","-0,80%"
2023-07-11,117.556,117.942,117.942,115.704,"10,59M","-0,33%"
2023-07-12,117.666,117.557,119.156,117.557,"8,94M","0,09%"
2023-07-13,119.264,117.671,119.739,117.668,"9,26M","1,36%"
2023-07-14,117.711,119.268,119.329,117.526,"8,98M","-1,30%"
2023-07-17,118.219,117.711,118.302,116.591,"8,20M","0,43%"
2023-07-18,117.841,118.218,118.732,117.324,"8,58M","-0,32%"
2023-07-19,117.552,117.842,118.011,116.66,"9,73M","-0,25%"
2023-07-20,118.083,117.558,118.29,117.484,"8,99M","0,45%"
2023-07-21,120.217,118.09,120.373,118.086,"11,18M","1,81%"
2023-07-24,121.342,120.22,121.772,120.099,"10,49M","0,94%"
2023-07-25,122.008,121.344,123.01,121.344,"11,43M","0,55%"
2023-07-26,122.56,122.003,122.747,121.37,"9,99M","0,45%"
2023-07-27,119.99,122.56,122.599,119.825,"10,68M","-2,10%"
2023-07-28,120.187,120.002,120.66,119.706,"8,46M","0,16%"
2023-07-31,121.943,120.188,122.149,120.188,"10,12M","1,46%"
2023-08-01,121.248,121.945,121.945,120.154,"10,30M","-0,57%"
2023-08-02,120.859,121.249,121.252,119.798,"10,57M","-0,32%"
2023-08-03,120.586,120.859,122.619,120.365,"13,03M","-0,23%"
2023-08-04,119.508,120.586,121.442,119.215,"15,07M","-0,89%"
2023-08-07,119.38,119.509,120.104,118.894,"8,73M","-0,11%"
2023-08-08,119.09,119.378,119.553,117.492,"10,25M","-0,24%"
2023-08-09,118.409,119.09,119.09,117.901,"11,25M","-0,57%"
2023-08-10,118.35,118.412,119.438,118.113,"12,69M","-0,05%"
2023-08-11,118.065,118.35,119.054,117.415,"11,87M","-0,24%"
2023-08-14,116.81,118.067,118.082,116.53,"11,20M","-1,06%"
2023-08-15,116.171,116.809,117.697,116.033,"14,64M","-0,55%"
2023-08-16,115.592,116.171,117.338,115.534,"18,86M","-0,50%"
2023-08-17,114.982,115.592,116.61,114.859,"12,75M","-0,53%"
2023-08-18,115.409,114.973,115.729,114.423,"10,60M","0,37%"
2023-08-21,114.429,115.404,115.425,114.067,"9,79M","-0,85%"
2023-08-22,116.156,114.433,116.286,114.433,"9,83M","1,51%"
2023-08-23,118.135,116.16,118.135,116.159,"11,54M","1,70%"
2023-08-24,117.026,118.135,118.136,116.848,"9,20M","-0,94%"
2023-08-25,115.837,117.025,117.252,115.397,"9,21M","-1,02%"
2023-08-28,117.121,115.838,117.253,115.836,"9,60M","1,11%"
2023-08-29,118.404,117.124,118.493,117.124,"9,63M","1,10%"
2023-08-30,117.535,118.404,118.841,117.471,"8,92M","-0,73%"
2023-08-31,115.742,117.537,117.637,115.742,"12,95M","-1,53%"
2023-09-01,117.893,115.744,117.991,115.744,"11,89M","1,86%"
2023-09-04,117.777,117.893,118.576,117.59,"5,53M","-0,10%"
2023-09-05,117.331,117.776,117.957,116.637,"10,87M","-0,38%"
2023-09-06,115.985,117.331,117.971,115.984,"9,92M","-1,15%"
2023-09-08,115.313,115.979,115.979,114.839,"8,36M","-0,58%"
2023-09-11,116.883,115.316,117.131,115.316,"8,79M","1,36%"
2023-09-12,117.968,116.885,118.154,116.885,"9,19M","0,93%"
2023-09-13,118.176,117.968,119.318,117.722,"12,08M","0,18%"
2023-09-14,119.392,118.181,119.748,118.181,"13,28M","1,03%"
2023-09-15,118.758,119.393,119.78,118.666,"16,11M","-0,53%"
2023-09-18,118.288,118.759,119.486,118.123,"11,27M","-0,40%"
2023-09-19,117.846,118.288,118.458,117.628,"11,45M","-0,37%"
2023-09-20,118.695,117.864,119.616,117.847,"9,24M","0,72%"
2023-09-21,116.145,118.695,118.695,116.013,"12,69M","-2,15%"
2023-09-22,116.009,116.147,116.968,115.855,"9,44M","-0,12%"
2023-09-25,115.925,116.009,116.031,115.573,"9,58M","-0,07%"
2023-09-26,114.193,115.922,115.922,114.162,"11,24M","-1,49%"
2023-09-27,114.327,114.193,115.34,113.366,"13,36M","0,12%"
2023-09-28,115.731,114.327,115.954,114.18,"10,39M","1,23%"
2023-09-29,116.565,115.742,116.899,115.742,"11,14M","0,72%"
2023-10-02,115.057,116.565,116.672,114.761,"8,52M","-1,29%"
2023-10-03,113.419,115.055,115.056,113.151,"11,10M","-1,42%"
2023-10-04,113.607,113.43,114.075,113.036,"10,81M","0,17%"
2023-10-05,113.284,113.609,114.359,112.705,"9,51M","-0,28%"
2023-10-06,114.17,113.283,114.491,111.599,"13,14M","0,78%"
2023-10-09,115.156,114.169,115.219,113.448,"9,47M","0,86%"
2023-10-10,116.737,115.158,116.9,115.158,"11,62M","1,37%"
2023-10-11,117.051,116.737,117.099,116.231,"9,95M","0,27%"
2023-10-13,115.754,117.05,117.07,115.658,"10,61M","-1,11%"
2023-10-16,116.534,115.76,116.905,115.76,"8,99M","0,67%"
2023-10-17,115.908,116.526,116.917,115.564,"10,37M","-0,54%"
2023-10-18,114.06,115.907,115.907,113.952,"15,49M","-1,60%"
2023-10-19,114.004,114.059,115.063,113.768,"11,50M","-0,05%"
2023-10-20,113.155,113.996,114.09,112.533,"11,74M","-0,74%"
2023-10-23,112.785,113.145,113.68,112.164,"10,70M","-0,33%"
2023-10-24,113.762,112.814,114.249,112.814,"10,71M","0,87%"
2023-10-25,112.83,113.762,114.319,112.68,"12,31M","-0,82%"
2023-10-26,114.777,112.84,114.886,112.84,"12,77M","1,73%"
2023-10-27,113.301,114.777,115.342,112.953,"12,29M","-1,29%"
2023-10-30,112.532,113.303,114.204,112.309,"9,74M","-0,68%"
2023-10-31,113.144,112.534,113.597,112.098,"10,56M","0,54%"
2023-11-01,115.053,113.157,115.433,113.157,"13,90M","1,69%"
2023-11-03,118.16,115.062,118.502,115.062,"15,71M","2,70%"
2023-11-06,118.431,118.16,118.758,118.045,"10,17M","0,23%"
2023-11-07,119.268,118.422,119.577,118.026,"16,39M","0,71%"
2023-11-08,119.177,119.268,119.976,118.464,"15,19M","-0,08%"
2023-11-09,119.034,119.18,120.257,118.446,"15,57M","-0,12%"
2023-11-10,120.568,119.036,120.823,119.036,"11,75M","1,29%"
2023-11-13,120.41,120.561,120.606,119.878,"11,20M","-0,13%"
2023-11-14,123.166,120.411,123.37,120.411,"19,43M","2,29%"
2023-11-16,124.639,123.165,124.737,123.165,"18,36M","1,20%"
2023-11-17,124.773,124.639,125.431,124.547,"15,72M","0,11%"
2023-11-20,125.957,124.773,126.162,124.773,"11,11M","0,95%"
2023-11-21,125.626,125.957,125.957,125.06,"10,79M","-0,26%"
2023-11-22,126.035,125.626,126.875,125.439,"14,06M","0,33%"
2023-11-23,126.576,126.035,126.76,125.764,"7,82M","0,43%"
2023-11-24,125.517,126.553,126.553,125.341,"9,61M","-0,84%"
2023-11-27,125.731,125.517,125.826,124.84,"11,01M","0,17%"
2023-11-28,126.538,125.726,126.916,125.388,"12,39M","0,64%"
2023-11-29,126.166,126.541,127.388,126.018,"12,42M","-0,29%"
2023-11-30,127.331,126.168,127.399,126.168,"19,24M","0,92%"
2023-12-01,128.185,127.331,128.185,126.656,"13,70M","0,67%"
2023-12-04,126.803,128.183,128.183,126.643,"10,27M","-1,08%"
2023-12-05,126.903,126.802,127.489,126.491,"11,96M","0,08%"
2023-12-06,125.623,126.907,127.538,125.614,"10,84M","-1,01%"
2023-12-07,126.01,125.623,126.581,125.566,"10,51M","0,31%"
2023-12-08,127.094,126.01,127.289,125.562,"10,75M","0,86%"
2023-12-11,126.916,127.093,127.154,126.526,"7,09M","-0,14%"
2023-12-12,126.403,126.923,127.359,126.013,"10,27M","-0,40%"
2023-12-13,129.465,126.406,129.793,126.299,"15,07M","2,42%"
2023-12-14,130.842,129.469,131.26,129.469,"15,82M","1,06%"
2023-12-15,130.197,130.842,131.661,129.884,"15,14M","-0,49%"
2023-12-18,131.084,130.202,131.447,130.198,"9,60M","0,68%"
2023-12-19,131.851,131.088,132.047,131.086,"9,43M","0,59%"
2023-12-20,130.804,131.851,132.341,130.71,"10,34M","-0,79%"
2023-12-21,132.182,130.826,132.277,130.822,"8,68M","1,05%"
2023-12-22,132.753,132.182,133.035,132.094,"8,23M","0,43%"
2023-12-26,133.533,132.753,133.645,132.753,"5,15M","0,59%"
2023-12-27,134.194,133.523,134.195,133.328,"6,17M","0,49%"
2023-12-28,134.185,134.194,134.392,133.832,"7,81M","-0,01%"
2024-01-02,132.697,134.186,134.195,132.095,"8,44M","-1,11%"
2024-01-03,132.834,132.697,133.576,132.25,"8,70M","0,10%"
2024-01-04,131.226,132.831,132.885,131.024,"8,97M","-1,21%"
2024-01-05,132.023,131.218,132.635,130.579,"9,20M","0,61%"
2024-01-08,132.427,132.023,132.498,131.015,"8,50M","0,31%"
2024-01-09,131.447,132.424,132.426,131.203,"9,29M","-0,74%"
2024-01-10,130.841,131.447,131.628,130.438,"8,96M","-0,46%"
2024-01-11,130.649,130.841,131.308,129.898,"9,76M","-0,15%"
2024-01-12,130.988,130.652,131.927,130.41,"10,66M","0,26%"
2024-01-15,131.521,130.988,131.606,130.253,"5,75M","0,41%"
2024-01-16,129.294,131.515,131.517,129.147,"11,91M","-1,69%"
2024-01-17,128.524,129.293,129.296,128.312,"9,95M","-0,60%"
2024-01-18,127.316,128.524,129.047,127.316,"12,46M","-0,94%"
2024-01-19,127.636,127.319,127.82,126.533,"11,96M","0,25%"
2024-01-22,126.602,127.636,127.843,125.876,"9,51M","-0,81%"
2024-01-23,128.263,126.612,128.331,126.612,"9,37M","1,31%"
2024-01-24,127.816,128.275,129.446,127.68,"8,82M","-0,35%"
2024-01-25,128.169,127.815,128.697,127.803,"8,76M","0,28%"
2024-01-26,128.967,128.196,129.252,127.869,"8,51M","0,62%"
2024-01-29,128.503,128.97,129.068,127.853,"8,76M","-0,36%"
2024-01-30,127.402,128.492,128.492,127.105,"10,04M","-0,86%"
2024-01-31,127.752,127.402,129.558,127.326,"12,50M","0,28%"
2024-02-01,128.481,127.752,128.481,127.284,"10,23M","0,57%"
2024-02-02,127.182,128.471,128.878,126.628,"10,98M","-1,01%"
2024-02-05,127.593,127.182,127.834,126.443,"9,64M","0,32%"
2024-02-06,130.416,127.593,130.417,127.593,"13,78M","2,21%"
2024-02-07,129.95,130.412,130.552,129.426,"15,43M","-0,36%"
2024-02-08,128.217,129.95,130.126,127.912,"13,63M","-1,33%"
2024-02-09,128.026,128.216,128.896,127.579,"12,12M","-0,15%"
2024-02-14,127.018,128.026,128.026,126.663,"7,75M","-0,79%"
2024-02-15,127.804,127.018,127.824,126.932,"10,98M","0,62%"
2024-02-16,128.726,127.809,129.069,127.653,"10,12M","0,72%"
2024-02-19,129.036,128.72,129.036,128.097,"5,80M","0,24%"
2024-02-20,129.916,129.033,129.916,128.326,"12,24M","0,68%"
2024-02-21,130.032,129.916,130.034,129.359,"12,59M","0,09%"
2024-02-22,130.241,130.035,130.829,129.971,"10,77M","0,16%"
2024-02-23,129.419,130.24,130.624,129.077,"9,23M","-0,63%"
2024-02-26,129.609,129.417,129.978,129.077,"7,44M","0,15%"
2024-02-27,131.689,129.613,131.696,129.613,"10,05M","1,61%"
2024-02-28,130.155,131.685,131.685,129.771,"9,05M","-1,16%"
2024-02-29,129.02,130.155,130.155,128.669,"12,00M","-0,87%"
2024-03-01,129.18,129.026,129.716,128.717,"9,77M","0,12%"
2024-03-04,128.341,129.176,129.307,128.278,"7,97M","-0,65%"
2024-03-05,128.098,128.336,128.989,127.823,"9,69M","-0,19%"
2024-03-06,128.89,128.099,129.323,128.099,"11,06M","0,62%"
2024-03-07,128.34,128.89,129.188,128.033,"7,35M","-0,43%"
2024-03-08,127.071,128.335,128.338,125.802,"11,94M","-0,99%"
2024-03-11,126.124,127.068,127.068,126.065,"8,90M","-0,75%"
2024-03-12,127.668,126.124,128.039,126.121,"9,48M","1,22%"
2024-03-13,128.006,127.668,128.53,127.439,"8,84M","0,26%"
2024-03-14,127.69,127.992,128.256,127.192,"9,29M","-0,25%"
2024-03-15,126.742,127.682,127.957,126.502,"14,99M","-0,74%"
2024-03-18,126.954,126.758,127.54,126.272,"10,51M","0,17%"
2024-03-19,127.529,126.955,128.0,126.955,"11,18M","0,45%"
2024-03-20,129.125,127.534,129.21,127.349,"10,82M","1,25%"
2024-03-21,128.159,129.125,129.556,128.093,"9,57M","-0,75%"
2024-03-22,127.027,128.159,128.159,126.879,"9,37M","-0,88%"
2024-03-25,126.931,127.027,127.224,126.75,"8,06M","-0,08%"
2024-03-26,126.863,126.931,127.193,126.591,"9,44M","-0,05%"
2024-03-27,127.691,126.863,127.756,126.223,"9,92M","0,65%"
2024-03-28,128.106,127.689,128.364,127.27,"9,94M","0,33%"
2024-04-01,126.99,128.106,128.659,126.772,"9,37M","-0,87%"
2024-04-02,127.549,126.99,127.654,126.669,"9,07M","0,44%"
2024-04-03,127.318,127.546,127.694,126.181,"11,03M","-0,18%"
2024-04-04,127.428,127.313,129.627,127.178,"13,24M","0,09%"
2024-04-05,126.795,127.422,127.432,126.394,"9,10M","-0,50%"
2024-04-08,128.857,126.796,129.178,126.796,"8,13M","1,63%"
2024-04-09,129.89,128.858,129.956,128.826,"8,49M","0,80%"
2024-04-10,128.054,129.872,129.872,127.732,"10,45M","-1,41%"
2024-04-11,127.396,128.051,128.051,127.069,"8,88M","-0,51%"
2024-04-12,125.946,127.396,127.64,125.635,"10,25M","-1,14%"
2024-04-15,125.334,125.946,126.25,125.034,"13,50M","-0,49%"
2024-04-16,124.389,125.316,125.316,123.756,"14,01M","-0,75%"
2024-04-17,124.171,124.389,125.301,123.642,"11,37M","-0,17%"
2024-04-18,124.196,124.171,125.14,123.397,"10,66M","0,02%"
2024-04-19,125.124,124.197,125.509,124.056,"13,60M","0,75%"
2024-04-22,125.573,125.124,126.081,124.633,"10,26M","0,36%"
2024-04-23,125.148,125.572,125.826,124.31,"11,26M","-0,34%"
2024-04-24,124.741,125.149,125.473,124.556,"10,53M","-0,33%"
2024-04-25,124.646,124.718,124.732,123.703,"10,09M","-0,08%"
2024-04-26,126.526,124.651,126.826,124.651,"8,90M","1,51%"
2024-04-29,127.352,126.527,127.352,126.467,"8,39M","0,65%"
2024-04-30,125.924,127.352,127.352,125.856,"10,89M","-1,12%"
2024-05-02,127.122,125.926,127.67,125.926,"11,55M","0,95%"
2024-05-03,128.509,127.13,128.787,127.13,"12,80M","1,09%"
2024-05-06,128.466,128.506,129.181,128.294,"8,78M","-0,03%"
2024-05-07,129.21,128.466,129.745,128.464,"10,18M","0,58%"
2024-05-08,129.481,129.21,129.564,128.048,"9,79M","0,21%"
2024-05-09,128.188,129.468,129.468,127.376,"13,37M","-1,00%"
2024-05-10,127.6,128.188,129.022,127.467,"12,57M","-0,46%"
2024-05-13,128.155,127.6,128.669,127.599,"8,92M","0,44%"
2024-05-14,128.515,128.155,128.965,127.962,"11,89M","0,28%"
2024-05-15,128.028,128.514,128.646,127.029,"10,86M","-0,38%"
2024-05-16,128.284,128.029,128.965,127.922,"9,86M","0,20%"
2024-05-17,128.151,128.28,128.464,127.696,"10,26M","-0,10%"
2024-05-20,127.751,128.151,128.73,127.488,"9,34M","-0,31%"
2024-05-21,127.412,127.754,128.272,127.205,"9,14M","-0,27%"
2024-05-22,125.65,127.412,127.412,125.524,"12,40M","-1,38%"
2024-05-23,124.729,125.65,125.665,124.431,"9,99M","-0,73%"
2024-05-24,124.306,124.731,125.257,124.259,"9,21M","-0,34%"
2024-05-27,124.496,124.297,124.535,124.081,"4,33M","0,15%"
2024-05-28,123.78,124.498,125.392,123.537,"9,18M","-0,58%"
2024-05-29,122.707,123.78,123.78,122.458,"8,26M","-0,87%"
2024-05-31,122.098,122.704,122.837,121.929,"15,92M","-0,50%"
2024-06-03,122.032,122.1,122.495,121.496,"8,43M","-0,05%"
2024-06-04,121.802,122.032,122.032,120.878,"8,53M","-0,19%"
2024-06-05,121.407,121.803,122.17,121.253,"8,77M","-0,32%"
2024-06-06,122.899,121.408,123.246,121.377,"8,40M","1,23%"
2024-06-07,120.767,122.899,122.899,120.679,"9,80M","-1,73%"
2024-06-10,120.76,120.769,121.421,120.54,"6,57M","-0,01%"
2024-06-11,121.635,120.76,121.759,120.757,"7,49M","0,73%"
2024-06-12,119.936,121.644,122.483,119.544,"11,28M","-1,40%"
2024-06-13,119.568,119.936,120.222,119.171,"8,54M","-0,31%"
2024-06-14,119.662,119.558,120.214,118.828,"7,85M","0,08%"
2024-06-17,119.138,119.663,119.663,118.685,"7,38M","-0,44%"
2024-06-18,119.63,119.138,120.109,118.872,"8,10M","0,41%"
2024-06-19,120.261,119.63,120.383,118.96,"5,65M","0,53%"
2024-06-20,120.446,120.267,121.607,120.156,"8,66M","0,15%"
2024-06-21,121.341,120.446,121.58,120.061,"12,91M","0,74%"
2024-06-24,122.637,121.343,122.84,121.307,"7,84M","1,07%"
2024-06-25,122.331,122.634,122.849,121.997,"6,94M","-0,25%"
2024-06-26,122.641,122.331,122.701,121.402,"8,18M","0,25%"
2024-06-27,124.308,122.642,124.308,122.642,"8,71M","1,36%"
2024-06-28,123.907,124.308,124.5,123.298,"9,07M","-0,32%"
2024-07-01,124.718,123.905,125.22,123.735,"8,23M","0,65%"
2024-07-02,124.787,124.72,125.491,124.31,"8,37M","0,06%"
2024-07-03,125.662,124.787,126.581,124.787,"8,53M","0,70%"
2024-07-04,126.164,125.666,126.66,125.666,"6,54M","0,40%"
2024-07-05,126.267,126.165,126.662,125.556,"8,09M","0,08%"
2024-07-08,126.548,126.28,126.551,125.614,"7,43M","0,22%"
2024-07-09,127.108,126.548,127.295,125.937,"6,68M","0,44%"
2024-07-10,127.218,127.109,127.769,126.928,"8,15M","0,09%"
2024-07-11,128.294,127.221,128.326,127.221,"7,97M","0,85%"
2024-07-12,128.897,128.293,129.015,128.002,"7,21M","0,47%"
2024-07-15,129.321,128.898,129.485,128.723,"5,83M","0,33%"
2024-07-16,129.11,129.322,129.521,128.761,"6,82M","-0,16%"
2024-07-17,129.45,129.112,129.658,128.741,"6,67M","0,26%"
2024-07-18,127.652,129.45,129.454,127.523,"7,59M","-1,39%"
2024-07-19,127.616,127.652,128.36,127.413,"7,62M","-0,03%"
2024-07-22,127.86,127.616,128.151,127.456,"6,10M","0,19%"
2024-07-23,126.59,127.86,127.86,126.53,"7,02M","-0,99%"
2024-07-24,126.423,126.596,126.823,126.218,"7,30M","-0,13%"
2024-07-25,125.954,126.423,126.423,125.626,"7,13M","-0,37%"
2024-07-26,127.492,125.964,127.7,125.953,"8,27M","1,22%"
